OID_,row,col,cell_id,Shape_Length,Shape_Area,cell_area,district,overlap_m2,overlap_pct,district_id
1494,33,53,3023,3965.410162257659067,981332.668264815933071,0.000085999999109,Yantian District,0.000086000000000,100.000001035673037,9
1495,33,54,3024,3965.444247871603238,981349.540472609805875,0.000085999998767,Yantian District,0.000085999995700,99.999996434075072,9
1496,33,55,3025,3965.478458013749332,981366.472587060765363,0.000085999999148,Yantian District,0.000086000000000,100.000000990947683,9
1497,33,56,3026,3965.512890462397081,981383.515037544188090,0.000086000004671,Yantian District,0.000086000004300,99.999999568165421,9
1498,33,57,3027,3965.547029791838213,981400.414266779203899,0.000085999993118,Yantian District,0.000085999990700,99.999997188593298,9
1499,33,58,3028,3965.581591377892437,981417.515247668721713,0.000085999994717,Yantian District,0.000085999990000,99.999994515579161,9
1500,33,59,3029,3965.616273099528826,981434.685548978392035,0.000085999997863,Yantian District,0.000075366478400,87.635442177738184,9
1501,33,60,3030,3965.651177176754572,981451.962328779161908,0.000086000005812,Dapeng District,0.000086000009300,100.000004056447239,1
1502,33,61,3031,3965.685890230680798,981469.148355030221865,0.000086000001281,Dapeng District,0.000086000000700,99.999999324811924,1
1503,33,62,3032,3965.720923366609895,981486.487524442374706,0.000086000005641,Dapeng District,0.000086000014300,100.000010068990932,1
1504,33,63,3033,3965.755881247505386,981503.791388611309230,0.000086000002379,Dapeng District,0.000086000010000,100.000008861560801,1
1505,33,64,3034,3965.791052460528590,981521.201147838262841,0.000086000003868,Dapeng District,0.000086000005700,100.000002130058590,1
1506,33,65,3035,3965.826241598098022,981538.619930574204773,0.000086000001619,Dapeng District,0.000086000000700,99.999998930979800,1
1507,33,66,3036,3965.861648595379847,981556.143054616870359,0.000086000003984,Dapeng District,0.000086000004300,100.000000367490244,1
1508,33,67,3037,3965.897073516570799,981573.679093321319669,0.000086000002951,Dapeng District,0.000086000009300,100.000007382276408,1
1509,33,68,3038,3965.932520951903371,981591.226356528582983,0.000085999998373,Dapeng District,0.000085999995700,99.999996892261152,1
1510,33,69,3039,3965.968084002218802,981608.829127957462333,0.000085999994129,Dapeng District,0.000085999995000,100.000001013241786,1
1511,33,70,3040,3966.003962578261962,981626.590501561877318,0.000085999999250,Dapeng District,0.000086000005000,100.000006685569033,1
1512,33,71,3041,3966.039863714841431,981644.363119582529180,0.000086000000827,Dapeng District,0.000086000009300,100.000009852343368,1
1513,33,72,3042,3966.075782790702306,981662.144778550602496,0.000085999998666,Dapeng District,0.000085999991400,99.999991551008122,1
1514,33,73,3043,3966.112017384707542,981680.081150579615496,0.000086000005529,Dapeng District,0.000086000008600,100.000003570892488,1
1515,33,74,3044,3966.148069959134318,981697.931237864890136,0.000086000000302,Dapeng District,0.000085999991400,99.999989648746705,1
1516,33,75,3045,3966.184442729143939,981715.930664572282694,0.000086000003627,Dapeng District,0.000086000003600,99.999999968089654,1
1517,33,76,3046,3966.220633487235773,981733.851416770368814,0.000085999995530,Dapeng District,0.000085999995000,99.999999383880890,1
1518,33,77,3047,3966.257339678198150,981752.022201619576663,0.000086000004805,Dapeng District,0.000086000000000,99.999994413433171,1
1519,33,78,3048,3966.293766248489192,981770.056365881348029,0.000085999997580,Dapeng District,0.000085999995700,99.999997814223434,1
1520,33,79,3049,3966.330513042504208,981788.247499651508406,0.000085999999574,Dapeng District,0.000086000000000,100.000000495339279,1
1521,33,80,3050,3966.367375376761629,981806.494305273052305,0.000086000001913,Dapeng District,0.000086000000000,99.999997775682402,1
1522,33,81,3051,3966.404158055782773,981824.707438534009270,0.000085999996771,Dapeng District,0.000086000000000,100.000003755119351,1
1523,33,82,3052,3966.441353773690935,981843.121708958875388,0.000086000004714,Dapeng District,0.000086000005000,100.000000332886316,1
1524,33,83,3053,3966.478474653148623,981861.496994337998331,0.000086000004710,Dapeng District,0.000086000009300,100.000005337421243,1
1525,33,84,3054,3966.515506279752117,981879.834028497338295,0.000085999996823,Dapeng District,0.000085999995700,99.999998693946424,1
1526,33,85,3055,3966.553058097214489,981898.423389696050435,0.000086000006504,Dapeng District,0.000086000004300,99.999997437062376,1
1527,33,86,3056,3966.590232815690797,981916.829741456429474,0.000085999995623,Dapeng District,0.000032633011144,37.945363726680206,1
1528,33,87,3057,3966.627922900788235,981935.486129052238539,0.000086000002108,,,,
1529,33,88,3058,3966.665533403902828,981954.108878419967368,0.000086000001114,,,,
1530,33,89,3059,3966.703156961719287,981972.738360634306446,0.000085999996175,,,,
1531,32,0,2880,3963.625638590833660,980451.999291812418960,0.000085999999038,Bao’an District,0.000086000000000,100.000001118956945,0
1532,32,1,2881,3963.654276429721904,980466.167333247372881,0.000086000001464,Bao’an District,0.000086000000000,99.999998297238818,0
1533,32,2,2882,3963.682928448266466,980480.342563377460465,0.000086000000006,Bao’an District,0.000086000004300,100.000004993596093,0
1534,32,3,2883,3963.711798312881911,980494.625745326979086,0.000086000003500,Bao’an District,0.000086000005000,100.000001744632641,0
1535,32,4,2884,3963.740587950973350,980508.871202095877379,0.000085999999168,Bao’an District,0.000086000000700,100.000001780929466,0
1536,32,5,2885,3963.769599205627856,980523.222686772467569,0.000085999999621,Bao’an District,0.000085999995700,99.999995440679911,0
1537,32,6,2886,3963.798820792095739,980537.678547415649518,0.000086000004712,Bao’an District,0.000086000008600,100.000004521189751,0
1538,32,7,2887,3963.827962156806279,980552.096687174169347,0.000086000001977,Bao’an District,0.000086000000000,99.999997701089256,0
1539,32,8,2888,3963.857227075659011,980566.577933342196047,0.000086000000261,Bao’an District,0.000085999995700,99.999994696904153,0
1540,32,9,2889,3963.886706068356034,980581.161614121287130,0.000086000003011,Bao’an District,0.000086000004300,100.000001498407372,0
1541,32,10,2890,3963.916104880789135,980595.707599231041968,0.000085999997939,Bao’an District,0.000085999995700,99.999997396826686,0
1542,32,11,2891,3963.945819611124534,980610.404481587000191,0.000086000001583,Bao’an District,0.000085999999300,99.999997345526850,0
1543,32,12,2892,3963.975352270418625,980625.018768083420582,0.000085999993466,Bao’an District,0.000085999990700,99.999996784255032,0
1544,32,13,2893,3964.005404662733326,980639.888814039411955,0.000086000003261,Bao’an District,0.000086000004300,100.000001208667939,0
1545,32,14,2894,3964.035274988546917,980654.668820315040648,0.000086000000642,Bao’an District,0.000086000000000,99.999999253885505,0
1546,32,15,2895,3964.065261240682503,980669.504432501154952,0.000085999998381,Bao’an District,0.000085999995700,99.999996882800602,0
1547,32,16,2896,3964.095473171983485,980684.451891560456716,0.000086000001410,Bao’an District,0.000084145447265,97.843541727097616,0
1548,32,17,2897,3964.125695181619903,980699.404600796173327,0.000086000000382,Nanshan District,0.000079394699136,92.319417190409766,7
1549,32,18,2898,3964.155837070135931,980714.319492396316491,0.000085999991519,Nanshan District,0.000085999990700,99.999999048222705,7
1550,32,19,2899,3964.186498734050474,980729.490184355410747,0.000086000000568,Nanshan District,0.000085999995000,99.999993525800420,7
1551,32,20,2900,3964.217076337411982,980744.621190546313301,0.000086000001618,Nanshan District,0.000086000000000,99.999998118408513,7
1552,32,21,2901,3964.247569873283283,980759.708776583778672,0.000085999994342,Nanshan District,0.000085999990700,99.999995765518122,7
1553,32,22,2902,3964.278587175883786,980775.054074541316368,0.000086000005144,Nanshan District,0.000086000008600,100.000004018622107,7
1554,32,23,2903,3964.309222479780146,980790.217783049796708,0.000085999995504,Nanshan District,0.000085999996400,100.000001041924563,7
1555,32,24,2904,3964.340471563999017,980805.674428002093919,0.000086000007031,Nanshan District,0.000086000008600,100.000001825013157,7
1556,32,25,2905,3964.371338619265316,980820.953192113898695,0.000085999998439,Nanshan District,0.000085999995700,99.999996814561726,7
1557,32,26,2906,3964.402525539045200,980836.384905400103889,0.000085999998740,Nanshan District,0.000083540673091,97.140318971395814,7
1558,32,27,2907,3964.433930306736784,980851.920889883534983,0.000086000003662,Longhua District,0.000082473725485,95.899676713683846,5
1559,32,28,2908,3964.465157104257742,980867.372505243285559,0.000085999996666,Longhua District,0.000084941823675,98.769566241285588,5
1560,32,29,2909,3964.496597697205743,980882.930337843019515,0.000085999994463,Longhua District,0.000083427622978,97.008870173805434,5
1561,32,30,2910,3964.528358182763441,980898.648590560653247,0.000086000001804,Longhua District,0.000058005602723,67.448373844804493,5
1562,32,31,2911,3964.560034546281713,980914.323407398187555,0.000086000000815,Luohu District,0.000062565999489,72.751161506427209,6
1563,32,32,2912,3964.591732938991299,980930.009174618870020,0.000085999996266,Luohu District,0.000085999995000,99.999998528134455,6
1564,32,33,2913,3964.623742985984336,980945.847721517202444,0.000086000000590,Luohu District,0.000086000000000,99.999999314537845,6
1565,32,34,2914,3964.655575115642478,980961.601931296638213,0.000085999992998,Luohu District,0.000083738248573,97.370064408367483,6
1566,32,35,2915,3964.687922968563726,980977.606179946451448,0.000086000002804,Luohu District,0.000056939855521,66.209132167197765,6
1567,32,36,2916,3964.719995056365406,980993.479537800885737,0.000085999996614,Luohu District,0.000064862658467,75.421698860542236,6
1568,32,37,2917,3964.752382913293332,981009.507647325401194,0.000085999999469,Luohu District,0.000047337264603,55.043331274024830,6
1569,32,38,2918,3964.784984444695056,981025.641770009067841,0.000086000007095,Luohu District,0.000058478131648,67.997821887664131,6
1570,32,39,2919,3964.817306052443200,981041.639141538413242,0.000085999998209,Luohu District,0.000085081809174,98.932338308305447,6
1571,32,40,2920,3964.850045479496657,981057.836104512680322,0.000086000002298,Luohu District,0.000086000004300,100.000002327511567,6
1572,32,41,2921,3964.882607110956087,981073.952668553916737,0.000085999994816,Luohu District,0.000085999995700,100.000001027422485,6
1573,32,42,2922,3964.915680167812752,981090.317246584570967,0.000086000004552,Luohu District,0.000086000009300,100.000005520844155,6
1574,32,43,2923,3964.948477600020396,981106.550839208299294,0.000085999998282,Luohu District,0.000086000005000,100.000007811435239,6
1575,32,44,2924,3964.981488631136017,981122.886698301881552,0.000085999996454,Luohu District,0.000085999995700,99.999999123802525,6
1576,32,45,2925,3965.014717528537403,981139.330740732257254,0.000085999999584,Luohu District,0.000085999999300,99.999999670224526,6
1577,32,46,2926,3965.047972954245779,981155.791775936610065,0.000085999999679,Longgang District,0.000048612272185,56.525898099832958,4
1578,32,47,2927,3965.081339819753339,981172.306312665226869,0.000085999999940,Yantian District,0.000067017385941,77.927193009062464,9
1579,32,48,2928,3965.114822415996059,981188.872674051322974,0.000086000000219,Yantian District,0.000085999999300,99.999998930851675,9
1580,32,49,2929,3965.148229463415191,981205.407296279678121,0.000085999993192,Yantian District,0.000085999990700,99.999997102166475,9
1581,32,50,2930,3965.182147788619659,981222.193597839795984,0.000086000003699,Yantian District,0.000086000004300,100.000000698741871,9
1582,32,51,2931,3965.215986229751252,981238.942375489627011,0.000086000006392,Yantian District,0.000086000009300,100.000003381410949,9
1583,32,52,2932,3965.249647028966137,981255.603235274902545,0.000085999996854,Yantian District,0.000086000000000,100.000003658023687,9
1584,32,53,2933,3965.283725666794453,981272.467447301372886,0.000086000000614,Yantian District,0.000085999995000,99.999993472214285,9
1585,32,54,2934,3965.317817830841250,981289.342458572122268,0.000086000000794,Yantian District,0.000085999995700,99.999994076507733,9
1586,32,55,2935,3965.352030087358798,981306.275110489339568,0.000086000001500,Yantian District,0.000086000000000,99.999998255782856,9
1587,32,56,2936,3965.386264734332599,981323.218899077968672,0.000085999998657,Yantian District,0.000086000000000,100.000001562101914,9
1588,32,57,2937,3965.420708342079706,981340.266660024761222,0.000086000000398,Yantian District,0.000086000009300,100.000010350834657,9
1589,32,58,2938,3965.455378759571886,981357.426722349249758,0.000086000007455,Yantian District,0.000086000010000,100.000002959265515,9
1590,32,59,2939,3965.489760460365687,981374.445839633350261,0.000085999997634,Yantian District,0.000062567451000,72.752852001634196,9
1591,32,60,2940,3965.524466760032738,981391.620243754354306,0.000085999996894,Dapeng District,0.000085999994300,99.999996983683516,1
1592,32,61,2941,3965.559190995743847,981408.807566995150410,0.000085999992760,Dapeng District,0.000085999985700,99.999991791030922,1
1593,32,62,2942,3965.594230842044453,981426.153331126086414,0.000085999997982,Dapeng District,0.000085999995000,99.999996532673379,1
1594,32,63,2943,3965.629386321978927,981443.554614580469206,0.000086000003541,Dapeng District,0.000086000004300,100.000000882142913,1
1595,32,64,2944,3965.664462029178139,981460.914547824067995,0.000086000000950,Dapeng District,0.000086000000000,99.999998895287888,1
1596,32,65,2945,3965.699555667623827,981478.287398962769657,0.000085999994963,Dapeng District,0.000085999995700,100.000000857302012,1
1597,32,66,2946,3965.734969452644691,981495.813434308627620,0.000085999997870,Dapeng District,0.000085999995000,99.999996663007224,1
1598,32,67,2947,3965.770401174313974,981513.352222944260575,0.000085999997366,Dapeng District,0.000085999999300,100.000002248739833,1
1599,32,68,2948,3965.805948518591322,981530.950409671175294,0.000085999997538,Dapeng District,0.000085999995700,99.999997862518370,1
